id,x,y,z,heading,slope,crossfall,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right
395,1351065.943490,7223937.127955,37.813100,7899267.665095,-0.089964,-0.149914,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.3399775186,2.680500000000002,11.5700402573,4.145499999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
396,1351065.943490,7223937.177975,37.808600,3611968.588988,0.039980,-0.150475,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.3338051832,2.6850000000000023,11.5632262379,4.149999999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
397,1351065.943490,7223937.228000,37.810600,6548606.762711,0.000000,-0.160173,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.1690437533,3.1099999999999994,11.5566240528,4.147999999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
398,1351065.993530,7223937.228000,37.810600,6548674.280344,0.019992,-0.151056,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.2185385685,3.1099999999999994,11.6062422086,4.147999999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
399,1351065.993530,7223937.278020,37.811600,7899200.264362,-0.544146,-0.158252,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.1122577705,3.1159999999999997,11.5998808692,4.1469999999999985,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
400,1351066.043570,7223937.228000,37.773100,9249726.329251,0.272669,-0.093619,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.1690437533,3.1544999999999987,11.655863971,4.1854999999999976,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
401,1351065.993530,7223937.328040,37.803600,9249726.341587,0.091869,-0.151946,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.1052035701,3.1240000000000023,11.6338036047,4.467000000000006,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
402,1351066.043570,7223937.278020,37.810100,5680388.123205,0.004470,-0.146869,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.1617827585,3.1174999999999997,11.649529728,4.1484999999999985,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
403,1351066.143645,7223937.478105,37.811100,4185034.356236,0.029988,-0.148365,3,None,None,None,None,None,None,None,None,4,None,None,None,None,9.9637179033,3.0714999999999932,11.7616026231,4.4594999999999985,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
404,1351066.143645,7223937.528125,37.812600,6548606.978553,0.000000,-0.157233,3,None,None,None,None,None,None,None,None,4,None,None,None,None,9.95655848837,3.0700000000000003,11.7551125362,4.4580000000000055,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
405,1351066.193680,7223937.528125,37.812600,6548539.456608,-0.939530,-0.148284,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.0060984387,3.0700000000000003,11.8047398899,4.4580000000000055,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
406,1351066.193680,7223937.578150,37.765600,6548606.933558,-0.149880,-0.086319,3,None,None,None,None,None,None,None,None,4,None,None,None,None,9.91420807581,2.9949999999999974,11.7984849804,4.505000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
407,1351066.243720,7223937.578150,37.758100,7223937.613058,-0.149880,-0.071066,3,None,None,None,None,None,None,None,None,4,None,None,None,None,9.96371222841,3.0024999999999977,11.8481469247,4.512500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
