Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
1043,2266990.206,1574153.165,137.256,Topo Continu,0.018,0.029,NetworkFix,1.2,14,13/04/2017,11:04:09.0,13/04/2017,11:04:09.0,0.0
1044,2266990.589,1574153.253,137.262,Topo Continu,0.019,0.031,NetworkFix,1.2,14,13/04/2017,11:04:10.0,13/04/2017,11:04:10.0,0.0
1045,2266991.202,1574153.450,137.264,Topo Continu,0.023,0.036,NetworkFix,1.2,14,13/04/2017,11:04:11.0,13/04/2017,11:04:11.0,0.0
1046,2266991.774,1574153.615,137.238,Topo Continu,0.014,0.021,NetworkFix,1.2,14,13/04/2017,11:04:12.0,13/04/2017,11:04:12.0,0.0
1047,2266992.341,1574153.776,137.235,Topo Continu,0.015,0.022,NetworkFix,1.2,14,13/04/2017,11:04:13.0,13/04/2017,11:04:13.0,0.0
1048,2266992.840,1574153.975,137.249,Topo Continu,0.009,0.013,NetworkFix,1.2,14,13/04/2017,11:04:14.0,13/04/2017,11:04:14.0,0.0
1049,2266993.369,1574154.213,137.249,Topo Continu,0.011,0.016,NetworkFix,1.2,13,13/04/2017,11:04:15.0,13/04/2017,11:04:15.0,0.0
1050,2266993.956,1574154.435,137.241,Topo Continu,0.012,0.018,NetworkFix,1.3,13,13/04/2017,11:04:16.0,13/04/2017,11:04:16.0,0.0
1051,2266994.585,1574154.629,137.230,Topo Continu,0.014,0.022,NetworkFix,1.3,13,13/04/2017,11:04:17.0,13/04/2017,11:04:17.0,0.0
1052,2266995.104,1574154.767,137.241,Topo Continu,0.019,0.029,NetworkFix,1.3,13,13/04/2017,11:04:18.0,13/04/2017,11:04:18.0,0.0
1053,2266995.707,1574154.925,137.245,Topo Continu,0.013,0.020,NetworkFix,1.3,13,13/04/2017,11:04:19.0,13/04/2017,11:04:19.0,0.0
1054,2266996.270,1574155.107,137.246,Topo Continu,0.016,0.023,NetworkFix,1.3,13,13/04/2017,11:04:20.0,13/04/2017,11:04:20.0,0.0
1055,2266996.862,1574155.295,137.245,Topo Continu,0.010,0.015,NetworkFix,1.3,13,13/04/2017,11:04:21.0,13/04/2017,11:04:21.0,0.0
1056,2266997.479,1574155.469,137.238,Topo Continu,0.012,0.019,NetworkFix,1.3,13,13/04/2017,11:04:22.0,13/04/2017,11:04:22.0,0.0
1057,2266998.082,1574155.643,137.244,Topo Continu,0.016,0.024,NetworkFix,1.3,13,13/04/2017,11:04:23.0,13/04/2017,11:04:23.0,0.0
1058,2266998.789,1574155.889,137.224,Topo Continu,0.015,0.023,NetworkFix,1.2,13,13/04/2017,11:04:24.0,13/04/2017,11:04:24.0,0.0
1059,2266999.859,1574156.452,137.242,Topo Continu,0.009,0.012,NetworkFix,1.2,12,13/04/2017,11:04:26.0,13/04/2017,11:04:26.0,0.0
1060,2267000.405,1574156.719,137.245,Topo Continu,0.010,0.015,NetworkFix,1.2,12,13/04/2017,11:04:27.0,13/04/2017,11:04:27.0,0.0
1061,2267000.980,1574156.949,137.228,Topo Continu,0.011,0.017,NetworkFix,1.2,12,13/04/2017,11:04:28.0,13/04/2017,11:04:28.0,0.0
1062,2267001.583,1574157.153,137.231,Topo Continu,0.009,0.014,NetworkFix,1.2,12,13/04/2017,11:04:29.0,13/04/2017,11:04:29.0,0.0
1063,2267002.203,1574157.335,137.247,Topo Continu,0.007,0.011,NetworkFix,1.2,12,13/04/2017,11:04:30.0,13/04/2017,11:04:30.0,0.0
1064,2267002.802,1574157.544,137.275,Topo Continu,0.017,0.026,NetworkFix,1.2,12,13/04/2017,11:04:31.0,13/04/2017,11:04:31.0,0.0
1065,2267003.545,1574157.804,137.248,Topo Continu,0.022,0.033,NetworkFix,1.3,13,13/04/2017,11:04:32.0,13/04/2017,11:04:32.0,0.0
1066,2267004.018,1574158.000,137.236,Topo Continu,0.012,0.019,NetworkFix,1.3,13,13/04/2017,11:04:33.0,13/04/2017,11:04:33.0,0.0
1067,2267004.620,1574158.237,137.237,Topo Continu,0.010,0.015,NetworkFix,1.3,13,13/04/2017,11:04:34.0,13/04/2017,11:04:34.0,0.0
1068,2267005.218,1574158.472,137.225,Topo Continu,0.011,0.018,NetworkFix,1.3,13,13/04/2017,11:04:35.0,13/04/2017,11:04:35.0,0.0
1069,2267005.823,1574158.710,137.224,Topo Continu,0.016,0.023,NetworkFix,1.3,13,13/04/2017,11:04:36.0,13/04/2017,11:04:36.0,0.0
1070,2267006.432,1574158.936,137.229,Topo Continu,0.014,0.022,NetworkFix,1.3,13,13/04/2017,11:04:37.0,13/04/2017,11:04:37.0,0.0
1071,2267007.149,1574159.214,137.251,Topo Continu,0.014,0.021,NetworkFix,1.3,13,13/04/2017,11:04:38.0,13/04/2017,11:04:38.0,0.0
1072,2267007.511,1574159.353,137.235,Topo Continu,0.010,0.016,NetworkFix,1.3,13,13/04/2017,11:04:39.0,13/04/2017,11:04:39.0,0.0
1073,2267008.224,1574159.644,137.242,Topo Continu,0.012,0.018,NetworkFix,1.3,13,13/04/2017,11:04:40.0,13/04/2017,11:04:40.0,0.0
1074,2267008.944,1574159.938,137.234,Topo Continu,0.011,0.017,NetworkFix,1.3,13,13/04/2017,11:04:41.0,13/04/2017,11:04:41.0,0.0
1075,2267009.540,1574160.198,137.250,Topo Continu,0.010,0.016,NetworkFix,1.3,13,13/04/2017,11:04:42.0,13/04/2017,11:04:42.0,0.0
1076,2267010.018,1574160.415,137.239,Topo Continu,0.013,0.020,NetworkFix,1.3,13,13/04/2017,11:04:43.0,13/04/2017,11:04:43.0,0.0
1077,2267010.615,1574160.677,137.237,Topo Continu,0.013,0.021,NetworkFix,1.3,13,13/04/2017,11:04:44.0,13/04/2017,11:04:44.0,0.0
1078,2267011.334,1574160.977,137.239,Topo Continu,0.014,0.022,NetworkFix,1.3,13,13/04/2017,11:04:45.0,13/04/2017,11:04:45.0,0.0
1079,2267011.709,1574161.117,137.238,Topo Continu,0.014,0.022,NetworkFix,1.3,13,13/04/2017,11:04:46.0,13/04/2017,11:04:46.0,0.0
1080,2267012.455,1574161.398,137.236,Topo Continu,0.014,0.021,NetworkFix,1.3,14,13/04/2017,11:04:47.0,13/04/2017,11:04:47.0,0.0
1081,2267013.766,1574161.800,137.250,Topo Continu,0.022,0.035,NetworkFix,1.3,14,13/04/2017,11:04:49.0,13/04/2017,11:04:49.0,0.0
1082,2267014.426,1574161.965,137.250,Topo Continu,0.011,0.016,NetworkFix,1.3,14,13/04/2017,11:04:50.0,13/04/2017,11:04:50.0,0.0
1083,2267015.097,1574162.127,137.245,Topo Continu,0.018,0.028,NetworkFix,1.3,14,13/04/2017,11:04:51.0,13/04/2017,11:04:51.0,0.0
1084,2267015.786,1574162.288,137.260,Topo Continu,0.013,0.021,NetworkFix,1.3,14,13/04/2017,11:04:52.0,13/04/2017,11:04:52.0,0.0
1085,2267016.478,1574162.463,137.241,Topo Continu,0.019,0.029,NetworkFix,1.3,14,13/04/2017,11:04:53.0,13/04/2017,11:04:53.0,0.0
1086,2267017.205,1574162.656,137.247,Topo Continu,0.019,0.030,NetworkFix,1.3,14,13/04/2017,11:04:54.0,13/04/2017,11:04:54.0,0.0
1087,2267017.941,1574162.830,137.252,Topo Continu,0.024,0.037,NetworkFix,1.3,14,13/04/2017,11:04:55.0,13/04/2017,11:04:55.0,0.0
1088,2267018.652,1574163.045,137.252,Topo Continu,0.028,0.044,NetworkFix,1.3,14,13/04/2017,11:04:56.0,13/04/2017,11:04:56.0,0.0
1089,2267019.347,1574163.303,137.242,Topo Continu,0.014,0.023,NetworkFix,1.3,14,13/04/2017,11:04:57.0,13/04/2017,11:04:57.0,0.0
1090,2267020.069,1574163.614,137.245,Topo Continu,0.012,0.018,NetworkFix,1.3,14,13/04/2017,11:04:58.0,13/04/2017,11:04:58.0,0.0
1091,2267020.821,1574163.919,137.243,Topo Continu,0.015,0.023,NetworkFix,1.3,14,13/04/2017,11:04:59.0,13/04/2017,11:04:59.0,0.0
1092,2267021.623,1574164.189,137.242,Topo Continu,0.014,0.022,NetworkFix,1.3,14,13/04/2017,11:05:00.0,13/04/2017,11:05:00.0,0.0
1093,2267022.455,1574164.398,137.254,Topo Continu,0.013,0.021,NetworkFix,1.3,14,13/04/2017,11:05:01.0,13/04/2017,11:05:01.0,0.0
1094,2267023.294,1574164.566,137.256,Topo Continu,0.017,0.025,NetworkFix,1.3,14,13/04/2017,11:05:02.0,13/04/2017,11:05:02.0,0.0
1095,2267024.036,1574164.730,137.232,Topo Continu,0.012,0.018,NetworkFix,1.3,14,13/04/2017,11:05:03.0,13/04/2017,11:05:03.0,0.0
1096,2267024.694,1574164.968,137.239,Topo Continu,0.010,0.016,NetworkFix,1.3,14,13/04/2017,11:05:04.0,13/04/2017,11:05:04.0,0.0
1097,2267025.266,1574165.314,137.251,Topo Continu,0.012,0.018,NetworkFix,1.3,14,13/04/2017,11:05:05.0,13/04/2017,11:05:05.0,0.0
1098,2267025.802,1574165.765,137.237,Topo Continu,0.009,0.013,NetworkFix,1.3,13,13/04/2017,11:05:06.0,13/04/2017,11:05:06.0,0.0
1099,2267026.239,1574166.152,137.241,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:05:07.0,13/04/2017,11:05:07.0,0.0
1100,2267026.931,1574166.737,137.231,Topo Continu,0.012,0.019,NetworkFix,1.3,13,13/04/2017,11:05:08.0,13/04/2017,11:05:08.0,0.0
1101,2267027.555,1574167.214,137.232,Topo Continu,0.011,0.017,NetworkFix,1.3,13,13/04/2017,11:05:09.0,13/04/2017,11:05:09.0,0.0
1102,2267028.207,1574167.659,137.238,Topo Continu,0.009,0.014,NetworkFix,1.3,13,13/04/2017,11:05:10.0,13/04/2017,11:05:10.0,0.0
1103,2267028.882,1574168.088,137.245,Topo Continu,0.009,0.015,NetworkFix,1.3,13,13/04/2017,11:05:11.0,13/04/2017,11:05:11.0,0.0
1104,2267029.598,1574168.469,137.245,Topo Continu,0.008,0.012,NetworkFix,1.3,13,13/04/2017,11:05:12.0,13/04/2017,11:05:12.0,0.0
1105,2267030.324,1574168.802,137.247,Topo Continu,0.009,0.014,NetworkFix,1.3,13,13/04/2017,11:05:13.0,13/04/2017,11:05:13.0,0.0
1106,2267031.174,1574169.180,137.239,Topo Continu,0.011,0.016,NetworkFix,1.3,13,13/04/2017,11:05:14.0,13/04/2017,11:05:14.0,0.0
1107,2267031.584,1574169.363,137.239,Topo Continu,0.009,0.013,NetworkFix,1.3,13,13/04/2017,11:05:15.0,13/04/2017,11:05:15.0,0.0
1108,2267032.260,1574169.669,137.232,Topo Continu,0.009,0.013,NetworkFix,1.3,13,13/04/2017,11:05:16.0,13/04/2017,11:05:16.0,0.0
1109,2267032.949,1574169.982,137.232,Topo Continu,0.011,0.016,NetworkFix,1.3,13,13/04/2017,11:05:17.0,13/04/2017,11:05:17.0,0.0
1110,2267033.665,1574170.295,137.225,Topo Continu,0.009,0.013,NetworkFix,1.3,13,13/04/2017,11:05:18.0,13/04/2017,11:05:18.0,0.0
1111,2267035.308,1574170.951,137.239,Topo Continu,0.013,0.019,NetworkFix,1.2,13,13/04/2017,11:05:20.0,13/04/2017,11:05:20.0,0.0
1112,2267036.079,1574171.205,137.221,Topo Continu,0.012,0.019,NetworkFix,1.2,13,13/04/2017,11:05:21.0,13/04/2017,11:05:21.0,0.0
1113,2267036.835,1574171.443,137.232,Topo Continu,0.009,0.013,NetworkFix,1.2,13,13/04/2017,11:05:22.0,13/04/2017,11:05:22.0,0.0
1114,2267037.414,1574171.636,137.221,Topo Continu,0.010,0.016,NetworkFix,1.2,13,13/04/2017,11:05:23.0,13/04/2017,11:05:23.0,0.0
1115,2267038.252,1574171.965,137.235,Topo Continu,0.011,0.017,NetworkFix,1.2,13,13/04/2017,11:05:24.0,13/04/2017,11:05:24.0,0.0
1116,2267038.949,1574172.283,137.242,Topo Continu,0.010,0.015,NetworkFix,1.2,13,13/04/2017,11:05:25.0,13/04/2017,11:05:25.0,0.0
1117,2267039.712,1574172.580,137.247,Topo Continu,0.011,0.019,NetworkFix,1.2,13,13/04/2017,11:05:26.0,13/04/2017,11:05:26.0,0.0
1118,2267040.512,1574172.793,137.238,Topo Continu,0.011,0.017,NetworkFix,1.2,13,13/04/2017,11:05:27.0,13/04/2017,11:05:27.0,0.0
1119,2267041.347,1574172.945,137.242,Topo Continu,0.014,0.021,NetworkFix,1.2,13,13/04/2017,11:05:28.0,13/04/2017,11:05:28.0,0.0
1120,2267042.202,1574173.003,137.243,Topo Continu,0.020,0.032,NetworkFix,1.2,13,13/04/2017,11:05:29.0,13/04/2017,11:05:29.0,0.0
1121,2267042.969,1574173.050,137.244,Topo Continu,0.010,0.016,NetworkFix,1.2,14,13/04/2017,11:05:30.0,13/04/2017,11:05:30.0,0.0
1122,2267043.660,1574173.180,137.249,Topo Continu,0.010,0.016,NetworkFix,1.2,14,13/04/2017,11:05:31.0,13/04/2017,11:05:31.0,0.0
1123,2267044.303,1574173.433,137.259,Topo Continu,0.010,0.017,NetworkFix,1.2,14,13/04/2017,11:05:32.0,13/04/2017,11:05:32.0,0.0
1124,2267044.943,1574173.773,137.252,Topo Continu,0.011,0.018,NetworkFix,1.2,14,13/04/2017,11:05:33.0,13/04/2017,11:05:33.0,0.0
1125,2267045.575,1574174.169,137.256,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,11:05:34.0,13/04/2017,11:05:34.0,0.0
1126,2267046.215,1574174.565,137.245,Topo Continu,0.008,0.013,NetworkFix,1.2,15,13/04/2017,11:05:35.0,13/04/2017,11:05:35.0,0.0
1127,2267046.879,1574174.961,137.253,Topo Continu,0.009,0.014,NetworkFix,1.2,15,13/04/2017,11:05:36.0,13/04/2017,11:05:36.0,0.0
1128,2267047.575,1574175.353,137.255,Topo Continu,0.011,0.018,NetworkFix,1.2,15,13/04/2017,11:05:37.0,13/04/2017,11:05:37.0,0.0
1129,2267048.303,1574175.710,137.251,Topo Continu,0.009,0.014,NetworkFix,1.2,16,13/04/2017,11:05:38.0,13/04/2017,11:05:38.0,0.0
1130,2267049.041,1574176.034,137.246,Topo Continu,0.007,0.011,NetworkFix,1.2,16,13/04/2017,11:05:39.0,13/04/2017,11:05:39.0,0.0
1131,2267049.798,1574176.323,137.254,Topo Continu,0.011,0.017,NetworkFix,1.2,16,13/04/2017,11:05:40.0,13/04/2017,11:05:40.0,0.0
1132,2267050.392,1574176.538,137.255,Topo Continu,0.012,0.019,NetworkFix,1.2,16,13/04/2017,11:05:41.0,13/04/2017,11:05:41.0,0.0
1133,2267051.275,1574176.838,137.252,Topo Continu,0.011,0.017,NetworkFix,1.2,16,13/04/2017,11:05:42.0,13/04/2017,11:05:42.0,0.0
1134,2267051.928,1574177.114,137.253,Topo Continu,0.011,0.018,NetworkFix,1.2,16,13/04/2017,11:05:43.0,13/04/2017,11:05:43.0,0.0
1135,2267052.505,1574177.469,137.248,Topo Continu,0.008,0.012,NetworkFix,1.2,16,13/04/2017,11:05:44.0,13/04/2017,11:05:44.0,0.0
1136,2267053.043,1574177.896,137.242,Topo Continu,0.009,0.014,NetworkFix,1.2,16,13/04/2017,11:05:45.0,13/04/2017,11:05:45.0,0.0
1137,2267053.552,1574178.376,137.255,Topo Continu,0.009,0.015,NetworkFix,1.2,16,13/04/2017,11:05:46.0,13/04/2017,11:05:46.0,0.0
1138,2267054.094,1574178.871,137.253,Topo Continu,0.012,0.020,NetworkFix,1.2,16,13/04/2017,11:05:47.0,13/04/2017,11:05:47.0,0.0
1139,2267054.571,1574179.236,137.243,Topo Continu,0.009,0.015,NetworkFix,1.2,16,13/04/2017,11:05:48.0,13/04/2017,11:05:48.0,0.0
1140,2267055.185,1574179.648,137.242,Topo Continu,0.009,0.013,NetworkFix,1.2,16,13/04/2017,11:05:49.0,13/04/2017,11:05:49.0,0.0
1141,2267055.836,1574180.043,137.239,Topo Continu,0.007,0.012,NetworkFix,1.2,16,13/04/2017,11:05:50.0,13/04/2017,11:05:50.0,0.0
1142,2267056.496,1574180.413,137.246,Topo Continu,0.006,0.010,NetworkFix,1.2,16,13/04/2017,11:05:51.0,13/04/2017,11:05:51.0,0.0
1143,2267057.191,1574180.786,137.244,Topo Continu,0.006,0.010,NetworkFix,1.2,16,13/04/2017,11:05:52.0,13/04/2017,11:05:52.0,0.0
1144,2267058.080,1574181.226,137.249,Topo Continu,0.007,0.010,NetworkFix,1.2,16,13/04/2017,11:05:53.0,13/04/2017,11:05:53.0,0.0
1145,2267058.842,1574181.550,137.244,Topo Continu,0.008,0.012,NetworkFix,1.2,16,13/04/2017,11:05:54.0,13/04/2017,11:05:54.0,0.0
1146,2267060.202,1574182.222,137.248,Topo Continu,0.009,0.014,NetworkFix,1.2,16,13/04/2017,11:05:56.0,13/04/2017,11:05:56.0,0.0
1147,2267060.846,1574182.608,137.247,Topo Continu,0.009,0.014,NetworkFix,1.2,16,13/04/2017,11:05:57.0,13/04/2017,11:05:57.0,0.0
1148,2267061.501,1574183.019,137.256,Topo Continu,0.009,0.013,NetworkFix,1.2,16,13/04/2017,11:05:58.0,13/04/2017,11:05:58.0,0.0
1149,2267062.148,1574183.411,137.245,Topo Continu,0.006,0.009,NetworkFix,1.2,16,13/04/2017,11:05:59.0,13/04/2017,11:05:59.0,0.0
1150,2267062.828,1574183.763,137.245,Topo Continu,0.006,0.010,NetworkFix,1.2,16,13/04/2017,11:06:00.0,13/04/2017,11:06:00.0,0.0
1151,2267063.537,1574184.066,137.244,Topo Continu,0.007,0.010,NetworkFix,1.2,16,13/04/2017,11:06:01.0,13/04/2017,11:06:01.0,0.0
1152,2267064.271,1574184.322,137.241,Topo Continu,0.008,0.012,NetworkFix,1.2,15,13/04/2017,11:06:02.0,13/04/2017,11:06:02.0,0.0
1153,2267065.012,1574184.530,137.245,Topo Continu,0.009,0.013,NetworkFix,1.2,15,13/04/2017,11:06:03.0,13/04/2017,11:06:03.0,0.0
1154,2267065.719,1574184.708,137.249,Topo Continu,0.012,0.020,NetworkFix,1.2,15,13/04/2017,11:06:04.0,13/04/2017,11:06:04.0,0.0
1155,2267066.392,1574184.903,137.242,Topo Continu,0.014,0.022,NetworkFix,1.2,15,13/04/2017,11:06:05.0,13/04/2017,11:06:05.0,0.0
1156,2267067.040,1574185.123,137.254,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,11:06:06.0,13/04/2017,11:06:06.0,0.0
1157,2267067.601,1574185.436,137.247,Topo Continu,0.009,0.013,NetworkFix,1.2,15,13/04/2017,11:06:07.0,13/04/2017,11:06:07.0,0.0
1158,2267068.073,1574185.858,137.242,Topo Continu,0.010,0.016,NetworkFix,1.2,15,13/04/2017,11:06:08.0,13/04/2017,11:06:08.0,0.0
1159,2267068.473,1574186.355,137.256,Topo Continu,0.009,0.013,NetworkFix,1.2,16,13/04/2017,11:06:09.0,13/04/2017,11:06:09.0,0.0
1160,2267068.815,1574186.898,137.259,Topo Continu,0.009,0.014,NetworkFix,1.2,16,13/04/2017,11:06:10.0,13/04/2017,11:06:10.0,0.0
1161,2267069.129,1574187.436,137.259,Topo Continu,0.011,0.017,NetworkFix,1.2,16,13/04/2017,11:06:11.0,13/04/2017,11:06:11.0,0.0
1162,2267069.437,1574188.000,137.256,Topo Continu,0.010,0.016,NetworkFix,1.2,16,13/04/2017,11:06:12.0,13/04/2017,11:06:12.0,0.0
1163,2267069.777,1574188.568,137.265,Topo Continu,0.011,0.018,NetworkFix,1.2,16,13/04/2017,11:06:13.0,13/04/2017,11:06:13.0,0.0
1164,2267070.183,1574189.123,137.262,Topo Continu,0.012,0.019,NetworkFix,1.2,16,13/04/2017,11:06:14.0,13/04/2017,11:06:14.0,0.0
1165,2267070.631,1574189.650,137.257,Topo Continu,0.014,0.022,NetworkFix,1.2,16,13/04/2017,11:06:15.0,13/04/2017,11:06:15.0,0.0
1166,2267071.112,1574190.146,137.247,Topo Continu,0.011,0.018,NetworkFix,1.2,16,13/04/2017,11:06:16.0,13/04/2017,11:06:16.0,0.0
1167,2267071.615,1574190.613,137.243,Topo Continu,0.014,0.022,NetworkFix,1.2,16,13/04/2017,11:06:17.0,13/04/2017,11:06:17.0,0.0
1168,2267072.138,1574191.062,137.238,Topo Continu,0.009,0.013,NetworkFix,1.2,16,13/04/2017,11:06:18.0,13/04/2017,11:06:18.0,0.0
1169,2267072.668,1574191.486,137.234,Topo Continu,0.010,0.016,NetworkFix,1.2,16,13/04/2017,11:06:19.0,13/04/2017,11:06:19.0,0.0
1170,2267073.195,1574191.897,137.249,Topo Continu,0.008,0.012,NetworkFix,1.2,17,13/04/2017,11:06:20.0,13/04/2017,11:06:20.0,0.0
1171,2267073.719,1574192.304,137.241,Topo Continu,0.007,0.012,NetworkFix,1.2,17,13/04/2017,11:06:21.0,13/04/2017,11:06:21.0,0.0
1172,2267074.267,1574192.694,137.240,Topo Continu,0.009,0.014,NetworkFix,1.2,17,13/04/2017,11:06:22.0,13/04/2017,11:06:22.0,0.0
1173,2267074.825,1574193.068,137.244,Topo Continu,0.007,0.012,NetworkFix,1.2,17,13/04/2017,11:06:23.0,13/04/2017,11:06:23.0,0.0
1174,2267075.393,1574193.416,137.237,Topo Continu,0.008,0.012,NetworkFix,1.2,17,13/04/2017,11:06:24.0,13/04/2017,11:06:24.0,0.0
1175,2267075.964,1574193.757,137.238,Topo Continu,0.009,0.013,NetworkFix,1.1,17,13/04/2017,11:06:25.0,13/04/2017,11:06:25.0,0.0
1176,2267076.682,1574194.160,137.240,Topo Continu,0.009,0.014,NetworkFix,1.1,17,13/04/2017,11:06:26.0,13/04/2017,11:06:26.0,0.0
1177,2267077.280,1574194.479,137.256,Topo Continu,0.007,0.011,NetworkFix,1.1,17,13/04/2017,11:06:27.0,13/04/2017,11:06:27.0,0.0
1178,2267077.757,1574194.734,137.251,Topo Continu,0.007,0.012,NetworkFix,1.1,17,13/04/2017,11:06:28.0,13/04/2017,11:06:28.0,0.0
1179,2267078.358,1574195.062,137.240,Topo Continu,0.007,0.011,NetworkFix,1.1,17,13/04/2017,11:06:29.0,13/04/2017,11:06:29.0,0.0
1180,2267078.965,1574195.386,137.243,Topo Continu,0.007,0.012,NetworkFix,1.1,17,13/04/2017,11:06:30.0,13/04/2017,11:06:30.0,0.0
1181,2267079.599,1574195.698,137.240,Topo Continu,0.006,0.011,NetworkFix,1.1,17,13/04/2017,11:06:31.0,13/04/2017,11:06:31.0,0.0
1182,2267080.259,1574195.988,137.247,Topo Continu,0.009,0.013,NetworkFix,1.1,17,13/04/2017,11:06:32.0,13/04/2017,11:06:32.0,0.0
1183,2267080.898,1574196.268,137.251,Topo Continu,0.009,0.014,NetworkFix,1.1,17,13/04/2017,11:06:33.0,13/04/2017,11:06:33.0,0.0
1184,2267081.541,1574196.548,137.251,Topo Continu,0.008,0.012,NetworkFix,1.1,10,13/04/2017,11:06:34.0,13/04/2017,11:06:34.0,0.0
1185,2267082.325,1574196.881,137.251,Topo Continu,0.009,0.013,NetworkFix,1.1,17,13/04/2017,11:06:35.0,13/04/2017,11:06:35.0,0.0
1186,2267082.712,1574197.063,137.243,Topo Continu,0.008,0.013,NetworkFix,1.1,17,13/04/2017,11:06:36.0,13/04/2017,11:06:36.0,0.0
1187,2267083.379,1574197.388,137.245,Topo Continu,0.009,0.015,NetworkFix,1.1,17,13/04/2017,11:06:37.0,13/04/2017,11:06:37.0,0.0
1188,2267084.049,1574197.725,137.243,Topo Continu,0.009,0.014,NetworkFix,1.1,17,13/04/2017,11:06:38.0,13/04/2017,11:06:38.0,0.0
1189,2267084.864,1574198.162,137.237,Topo Continu,0.007,0.011,NetworkFix,1.1,17,13/04/2017,11:06:39.0,13/04/2017,11:06:39.0,0.0
1190,2267086.208,1574198.984,137.239,Topo Continu,0.009,0.013,NetworkFix,1.1,17,13/04/2017,11:06:41.0,13/04/2017,11:06:41.0,0.0
1191,2267086.877,1574199.417,137.242,Topo Continu,0.007,0.012,NetworkFix,1.1,17,13/04/2017,11:06:42.0,13/04/2017,11:06:42.0,0.0
1192,2267087.548,1574199.837,137.239,Topo Continu,0.009,0.014,NetworkFix,1.1,17,13/04/2017,11:06:43.0,13/04/2017,11:06:43.0,0.0
1193,2267088.258,1574200.237,137.244,Topo Continu,0.009,0.014,NetworkFix,1.1,17,13/04/2017,11:06:44.0,13/04/2017,11:06:44.0,0.0
1194,2267088.999,1574200.589,137.244,Topo Continu,0.011,0.017,NetworkFix,1.1,15,13/04/2017,11:06:45.0,13/04/2017,11:06:45.0,0.0
1195,2267089.755,1574200.873,137.244,Topo Continu,0.011,0.018,NetworkFix,1.1,15,13/04/2017,11:06:46.0,13/04/2017,11:06:46.0,0.0
1196,2267090.508,1574201.112,137.254,Topo Continu,0.012,0.020,NetworkFix,1.1,15,13/04/2017,11:06:47.0,13/04/2017,11:06:47.0,0.0
1197,2267091.246,1574201.352,137.253,Topo Continu,0.009,0.014,NetworkFix,1.1,15,13/04/2017,11:06:48.0,13/04/2017,11:06:48.0,0.0
1198,2267091.982,1574201.585,137.265,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,11:06:49.0,13/04/2017,11:06:49.0,0.0
1199,2267092.703,1574201.821,137.248,Topo Continu,0.007,0.011,NetworkFix,1.2,15,13/04/2017,11:06:50.0,13/04/2017,11:06:50.0,0.0
1200,2267093.414,1574202.088,137.247,Topo Continu,0.009,0.014,NetworkFix,1.2,15,13/04/2017,11:06:51.0,13/04/2017,11:06:51.0,0.0
1201,2267094.114,1574202.395,137.253,Topo Continu,0.009,0.015,NetworkFix,1.2,15,13/04/2017,11:06:52.0,13/04/2017,11:06:52.0,0.0
1202,2267094.799,1574202.735,137.252,Topo Continu,0.011,0.017,NetworkFix,1.2,15,13/04/2017,11:06:53.0,13/04/2017,11:06:53.0,0.0
1203,2267095.487,1574203.096,137.251,Topo Continu,0.011,0.017,NetworkFix,1.2,15,13/04/2017,11:06:54.0,13/04/2017,11:06:54.0,0.0
1204,2267096.177,1574203.435,137.259,Topo Continu,0.014,0.022,NetworkFix,1.2,15,13/04/2017,11:06:55.0,13/04/2017,11:06:55.0,0.0
1205,2267096.864,1574203.766,137.262,Topo Continu,0.009,0.014,NetworkFix,1.3,14,13/04/2017,11:06:56.0,13/04/2017,11:06:56.0,0.0
1206,2267097.544,1574204.068,137.258,Topo Continu,0.009,0.015,NetworkFix,1.3,14,13/04/2017,11:06:57.0,13/04/2017,11:06:57.0,0.0
1207,2267098.223,1574204.332,137.273,Topo Continu,0.013,0.021,NetworkFix,1.3,14,13/04/2017,11:06:58.0,13/04/2017,11:06:58.0,0.0
1208,2267098.907,1574204.558,137.249,Topo Continu,0.019,0.030,NetworkFix,1.3,14,13/04/2017,11:06:59.0,13/04/2017,11:06:59.0,0.0
1209,2267099.492,1574204.741,137.261,Topo Continu,0.017,0.027,NetworkFix,1.3,14,13/04/2017,11:07:00.0,13/04/2017,11:07:00.0,0.0
1210,2267099.940,1574204.871,137.250,Topo Continu,0.014,0.022,NetworkFix,1.3,14,13/04/2017,11:07:01.0,13/04/2017,11:07:01.0,0.0
1211,2267100.269,1574204.959,137.255,Topo Continu,0.014,0.023,NetworkFix,1.3,14,13/04/2017,11:07:02.0,13/04/2017,11:07:02.0,0.0
1212,2267100.421,1574205.014,137.258,Topo Continu,0.016,0.024,NetworkFix,1.3,14,13/04/2017,11:07:03.0,13/04/2017,11:07:03.0,0.0
1213,2267100.444,1574205.013,137.266,Topo Continu,0.009,0.015,NetworkFix,1.3,14,13/04/2017,11:07:04.0,13/04/2017,11:07:04.0,0.0
1214,2267100.436,1574204.913,137.248,Topo Continu,0.014,0.021,NetworkFix,1.3,14,13/04/2017,11:07:05.0,13/04/2017,11:07:05.0,0.0
