318 |13/04/2017 |10:48:59.0 |2266995.370 |1574166.921 |137.252 |
319 |13/04/2017 |10:49:00.0 |2266994.882 |1574166.898 |137.250 |
320 |13/04/2017 |10:49:01.0 |2266994.429 |1574166.923 |137.305 |
321 |13/04/2017 |10:49:02.0 |2266993.892 |1574166.953 |137.283 |
322 |13/04/2017 |10:49:04.0 |2266993.290 |1574166.891 |137.285 |
323 |13/04/2017 |10:49:05.0 |2266993.085 |1574166.869 |137.266 |
324 |13/04/2017 |10:49:06.0 |2266992.739 |1574166.792 |137.268 |
325 |13/04/2017 |10:49:07.0 |2266992.493 |1574166.733 |137.245 |
326 |13/04/2017 |10:49:08.0 |2266992.256 |1574166.667 |137.250 |
327 |13/04/2017 |10:49:09.0 |2266991.999 |1574166.579 |137.248 |
328 |13/04/2017 |10:49:10.0 |2266991.755 |1574166.460 |137.260 |
329 |13/04/2017 |10:49:11.0 |2266991.512 |1574166.321 |137.247 |
330 |13/04/2017 |10:49:12.0 |2266991.150 |1574166.093 |137.237 |
331 |13/04/2017 |10:49:13.0 |2266990.879 |1574165.914 |137.239 |
332 |13/04/2017 |10:49:14.0 |2266990.517 |1574165.682 |137.235 |
333 |13/04/2017 |10:49:16.0 |2266989.757 |1574165.227 |137.234 |
334 |13/04/2017 |10:49:17.0 |2266989.410 |1574165.009 |137.256 |
335 |13/04/2017 |10:49:18.0 |2266989.024 |1574164.772 |137.230 |
336 |13/04/2017 |10:49:19.0 |2266988.648 |1574164.537 |137.243 |
337 |13/04/2017 |10:49:20.0 |2266988.264 |1574164.298 |137.236 |
338 |13/04/2017 |10:49:21.0 |2266987.873 |1574164.064 |137.242 |
339 |13/04/2017 |10:49:22.0 |2266987.478 |1574163.835 |137.259 |
340 |13/04/2017 |10:49:23.0 |2266987.096 |1574163.621 |137.242 |
341 |13/04/2017 |10:49:24.0 |2266986.683 |1574163.399 |137.220 |
342 |13/04/2017 |10:49:25.0 |2266986.257 |1574163.181 |137.231 |
343 |13/04/2017 |10:49:26.0 |2266985.812 |1574162.967 |137.239 |
344 |13/04/2017 |10:49:27.0 |2266985.373 |1574162.776 |137.230 |
345 |13/04/2017 |10:49:28.0 |2266984.996 |1574162.585 |137.230 |
346 |13/04/2017 |10:49:29.0 |2266984.713 |1574162.425 |137.238 |
347 |13/04/2017 |10:49:30.0 |2266984.269 |1574162.166 |137.226 |
348 |13/04/2017 |10:49:31.0 |2266983.899 |1574161.929 |137.245 |
349 |13/04/2017 |10:49:32.0 |2266983.518 |1574161.694 |137.232 |
